2582683	2583237	2182	1630	555	553	97.84	5437407	5321	0.01	10.39	gi|407479587|ref|NC_018658.1|Escherichia_coli_O104:H4_str._2011C-3493_chromosome+plasmids,complete_genome	contig-1001687
935434	935556	2289	2167	123	123	95.93	5179971	5321	0.00	2.31	gi|91209055|ref|NC_007946.1|Escherichia_coli_UTI89_chromosome+plasmid,complete_genome	contig-1001687
4991735	4991855	2511	2391	121	121	95.87	5179971	5321	0.00	2.27	gi|91209055|ref|NC_007946.1|Escherichia_coli_UTI89_chromosome+plasmid,complete_genome	contig-1001687
4990560	4990800	2887	2647	241	241	97.51	5179971	5321	0.00	4.53	gi|91209055|ref|NC_007946.1|Escherichia_coli_UTI89_chromosome+plasmid,complete_genome	contig-1001687
2150262	2150638	3347	2971	377	377	86.51	5437407	5321	0.01	7.09	gi|407479587|ref|NC_018658.1|Escherichia_coli_O104:H4_str._2011C-3493_chromosome+plasmids,complete_genome	contig-1001687
1840433	1840776	5321	4977	344	345	98.55	5437407	5321	0.01	6.48	gi|407479587|ref|NC_018658.1|Escherichia_coli_O104:H4_str._2011C-3493_chromosome+plasmids,complete_genome	contig-1001687
4494054	4496280	1	2227	2227	2227	100.00	5069678	2227	0.04	100.00	gi|215485161|ref|NC_011601.1|Escherichia_coli_O127:H6_str.E2348/69_chromosome+plasmids,complete_genome	contig-1001688
4978113	4978478	366	1	366	366	93.72	5437407	2227	0.01	16.43	gi|407479587|ref|NC_018658.1|Escherichia_coli_O104:H4_str._2011C-3493_chromosome+plasmids,complete_genome	contig-1001688
4976291	4976616	2227	1902	326	326	98.16	5437407	2227	0.01	14.64	gi|407479587|ref|NC_018658.1|Escherichia_coli_O104:H4_str._2011C-3493_chromosome+plasmids,complete_genome	contig-1001688
2798598	2799804	1	1207	1207	1207	100.00	5179971	1207	0.02	100.00	gi|91209055|ref|NC_007946.1|Escherichia_coli_UTI89_chromosome+plasmid,complete_genome	contig-1001689
1406473	1407679	1207	1	1207	1207	96.60	5437407	1207	0.02	100.00	gi|407479587|ref|NC_018658.1|Escherichia_coli_O104:H4_str._2011C-3493_chromosome+plasmids,complete_genome	contig-1001689
428148	429301	1	1154	1154	1154	100.00	4641652	1154	0.02	100.00	gi|556503834|ref|NC_000913.3|Escherichia_coli_str._K-12_substr._MG1655,complete_genome	contig-1001691
3989129	3990282	1154	1	1154	1154	99.74	5437407	1154	0.02	100.00	gi|407479587|ref|NC_018658.1|Escherichia_coli_O104:H4_str._2011C-3493_chromosome+plasmids,complete_genome	contig-1001691
5132810	5137426	1	4615	4617	4615	98.18	5594477	4615	0.08	100.00	gi|15829254|ref|NC_002695.1|Escherichia_coli_O157:H7_str.Sakai_chromosome+plasmids,complete_genome	contig-1001692
4279664	4284278	1	4615	4615	4615	99.98	4641652	4615	0.10	100.00	gi|556503834|ref|NC_000913.3|Escherichia_coli_str._K-12_substr._MG1655,complete_genome	contig-1001692
4855526	4860139	4615	1	4614	4615	97.83	5437407	4615	0.08	100.00	gi|407479587|ref|NC_018658.1|Escherichia_coli_O104:H4_str._2011C-3493_chromosome+plasmids,complete_genome	contig-1001692
636840	639114	1	2275	2275	2275	100.00	4641652	2275	0.05	100.00	gi|556503834|ref|NC_000913.3|Escherichia_coli_str._K-12_substr._MG1655,complete_genome	contig-1001694
3786999	3789273	2275	1	2275	2275	99.25	5437407	2275	0.04	100.00	gi|407479587|ref|NC_018658.1|Escherichia_coli_O104:H4_str._2011C-3493_chromosome+plasmids,complete_genome	contig-1001694
4367231	4368633	1	1403	1403	1403	100.00	4641652	1403	0.03	100.00	gi|556503834|ref|NC_000913.3|Escherichia_coli_str._K-12_substr._MG1655,complete_genome	contig-1001695
4729696	4731098	1403	1	1403	1403	99.50	5437407	1403	0.03	100.00	gi|407479587|ref|NC_018658.1|Escherichia_coli_O104:H4_str._2011C-3493_chromosome+plasmids,complete_genome	contig-1001695
308477	308795	1	319	319	319	97.18	5594477	1322	0.01	24.13	gi|15829254|ref|NC_002695.1|Escherichia_coli_O157:H7_str.Sakai_chromosome+plasmids,complete_genome	contig-1001698
2055036	2056357	1	1322	1322	1322	97.88	5437407	1322	0.02	100.00	gi|407479587|ref|NC_018658.1|Escherichia_coli_O104:H4_str._2011C-3493_chromosome+plasmids,complete_genome	contig-1001698
2067438	2068759	1322	1	1322	1322	100.00	5179971	1322	0.03	100.00	gi|91209055|ref|NC_007946.1|Escherichia_coli_UTI89_chromosome+plasmid,complete_genome	contig-1001698
4942732	4945412	1	2681	2681	2681	99.81	5437407	2681	0.05	100.00	gi|407479587|ref|NC_018658.1|Escherichia_coli_O104:H4_str._2011C-3493_chromosome+plasmids,complete_genome	contig-1001699
4196510	4199190	2681	1	2681	2681	100.00	4641652	2681	0.06	100.00	gi|556503834|ref|NC_000913.3|Escherichia_coli_str._K-12_substr._MG1655,complete_genome	contig-1001699
2599576	2599715	140	1	140	140	100.00	5179971	1721	0.00	8.13	gi|91209055|ref|NC_007946.1|Escherichia_coli_UTI89_chromosome+plasmid,complete_genome	contig-1001701
1603332	1603929	1124	1721	598	598	97.66	5437407	1721	0.01	34.75	gi|407479587|ref|NC_018658.1|Escherichia_coli_O104:H4_str._2011C-3493_chromosome+plasmids,complete_genome	contig-1001701
2598079	2599715	1721	78	1637	1644	99.57	5179971	1721	0.03	95.53	gi|91209055|ref|NC_007946.1|Escherichia_coli_UTI89_chromosome+plasmid,complete_genome	contig-1001701
2598079	2599715	1721	85	1637	1637	100.00	5179971	1721	0.03	95.12	gi|91209055|ref|NC_007946.1|Escherichia_coli_UTI89_chromosome+plasmid,complete_genome	contig-1001701
2919591	2919772	306	489	182	184	97.83	5437407	4832	0.00	3.81	gi|407479587|ref|NC_018658.1|Escherichia_coli_O104:H4_str._2011C-3493_chromosome+plasmids,complete_genome	contig-1001705
2621735	2622307	434	1006	573	573	90.05	5179971	4832	0.01	11.86	gi|91209055|ref|NC_007946.1|Escherichia_coli_UTI89_chromosome+plasmid,complete_genome	contig-1001705
2926844	2927753	434	1343	910	910	91.32	5179971	4832	0.02	18.83	gi|91209055|ref|NC_007946.1|Escherichia_coli_UTI89_chromosome+plasmid,complete_genome	contig-1001705
3610753	3612315	2333	3894	1563	1562	94.44	5437407	4832	0.03	32.33	gi|407479587|ref|NC_018658.1|Escherichia_coli_O104:H4_str._2011C-3493_chromosome+plasmids,complete_genome	contig-1001705
3613454	3614123	4163	4832	670	670	93.28	5437407	4832	0.01	13.87	gi|407479587|ref|NC_018658.1|Escherichia_coli_O104:H4_str._2011C-3493_chromosome+plasmids,complete_genome	contig-1001705
1623073	1627904	4832	1	4832	4832	100.00	5594477	4832	0.09	100.00	gi|15829254|ref|NC_002695.1|Escherichia_coli_O157:H7_str.Sakai_chromosome+plasmids,complete_genome	contig-1001705
3359375	3365864	1	6490	6490	6490	100.00	4641652	6490	0.14	100.00	gi|556503834|ref|NC_000913.3|Escherichia_coli_str._K-12_substr._MG1655,complete_genome	contig-1001707
585320	586563	1244	1	1244	1244	98.63	5437407	6490	0.02	19.17	gi|407479587|ref|NC_018658.1|Escherichia_coli_O104:H4_str._2011C-3493_chromosome+plasmids,complete_genome	contig-1001707
2432237	2434580	1	2344	2344	2344	99.74	5437407	2344	0.04	100.00	gi|407479587|ref|NC_018658.1|Escherichia_coli_O104:H4_str._2011C-3493_chromosome+plasmids,complete_genome	contig-1001708
1754610	1756953	2344	1	2344	2344	99.79	4641652	2344	0.05	100.00	gi|556503834|ref|NC_000913.3|Escherichia_coli_str._K-12_substr._MG1655,complete_genome	contig-1001708
1864074	1865581	1	1507	1508	1507	98.81	5437407	1507	0.03	100.00	gi|407479587|ref|NC_018658.1|Escherichia_coli_O104:H4_str._2011C-3493_chromosome+plasmids,complete_genome	contig-1001709
2191038	2192544	1507	1	1507	1507	100.00	4641652	1507	0.03	100.00	gi|556503834|ref|NC_000913.3|Escherichia_coli_str._K-12_substr._MG1655,complete_genome	contig-1001709
1597866	1602541	1	4676	4676	4676	100.00	5179971	4676	0.09	100.00	gi|91209055|ref|NC_007946.1|Escherichia_coli_UTI89_chromosome+plasmid,complete_genome	contig-1001710
2704071	2704619	4676	4128	549	549	94.72	5437407	4676	0.01	11.74	gi|407479587|ref|NC_018658.1|Escherichia_coli_O104:H4_str._2011C-3493_chromosome+plasmids,complete_genome	contig-1001710
2851979	2853849	1	1871	1871	1871	97.01	5437407	1871	0.03	100.00	gi|407479587|ref|NC_018658.1|Escherichia_coli_O104:H4_str._2011C-3493_chromosome+plasmids,complete_genome	contig-1001711
1483200	1485070	1871	1	1871	1871	100.00	5179971	1871	0.04	100.00	gi|91209055|ref|NC_007946.1|Escherichia_coli_UTI89_chromosome+plasmid,complete_genome	contig-1001711
3077143	3078289	1	1147	1147	1147	100.00	4641652	1147	0.02	100.00	gi|556503834|ref|NC_000913.3|Escherichia_coli_str._K-12_substr._MG1655,complete_genome	contig-1001713
977345	978491	1147	1	1147	1147	98.69	5437407	1147	0.02	100.00	gi|407479587|ref|NC_018658.1|Escherichia_coli_O104:H4_str._2011C-3493_chromosome+plasmids,complete_genome	contig-1001713
587890	589703	1	1814	1814	1814	100.00	4641652	1814	0.04	100.00	gi|556503834|ref|NC_000913.3|Escherichia_coli_str._K-12_substr._MG1655,complete_genome	contig-1001714
3848159	3849972	1814	1	1814	1814	99.01	5437407	1814	0.03	100.00	gi|407479587|ref|NC_018658.1|Escherichia_coli_O104:H4_str._2011C-3493_chromosome+plasmids,complete_genome	contig-1001714
4174743	4176176	1	1434	1434	1434	100.00	4641652	1434	0.03	100.00	gi|556503834|ref|NC_000913.3|Escherichia_coli_str._K-12_substr._MG1655,complete_genome	contig-1001716
4965746	4967179	1434	1	1434	1434	99.93	5437407	1434	0.03	100.00	gi|407479587|ref|NC_018658.1|Escherichia_coli_O104:H4_str._2011C-3493_chromosome+plasmids,complete_genome	contig-1001716
3688934	3690367	1434	1	1434	1434	99.79	5179971	1434	0.03	100.00	gi|91209055|ref|NC_007946.1|Escherichia_coli_UTI89_chromosome+plasmid,complete_genome	contig-1001716
2825956	2827622	1	1666	1667	1666	98.44	5437407	1666	0.03	100.00	gi|407479587|ref|NC_018658.1|Escherichia_coli_O104:H4_str._2011C-3493_chromosome+plasmids,complete_genome	contig-1001718
1381271	1382936	1666	1	1666	1666	100.00	4641652	1666	0.04	100.00	gi|556503834|ref|NC_000913.3|Escherichia_coli_str._K-12_substr._MG1655,complete_genome	contig-1001718
677812	678072	1	261	261	261	99.23	5437407	1299	0.00	20.09	gi|407479587|ref|NC_018658.1|Escherichia_coli_O104:H4_str._2011C-3493_chromosome+plasmids,complete_genome	contig-1001723
678091	678257	167	333	167	167	95.21	5437407	1299	0.00	12.86	gi|407479587|ref|NC_018658.1|Escherichia_coli_O104:H4_str._2011C-3493_chromosome+plasmids,complete_genome	contig-1001723
679685	680670	314	1299	986	986	90.67	5437407	1299	0.02	75.90	gi|407479587|ref|NC_018658.1|Escherichia_coli_O104:H4_str._2011C-3493_chromosome+plasmids,complete_genome	contig-1001723
4008341	4009639	1299	1	1299	1299	100.00	5594477	1299	0.02	100.00	gi|15829254|ref|NC_002695.1|Escherichia_coli_O157:H7_str.Sakai_chromosome+plasmids,complete_genome	contig-1001723
4461789	4463249	1	1461	1461	1461	97.19	5437407	2093	0.03	69.80	gi|407479587|ref|NC_018658.1|Escherichia_coli_O104:H4_str._2011C-3493_chromosome+plasmids,complete_genome	contig-1001724
4463399	4463525	1677	1804	127	128	94.53	5437407	2093	0.00	6.12	gi|407479587|ref|NC_018658.1|Escherichia_coli_O104:H4_str._2011C-3493_chromosome+plasmids,complete_genome	contig-1001724
4952037	4954129	2093	1	2093	2093	100.00	5069678	2093	0.04	100.00	gi|215485161|ref|NC_011601.1|Escherichia_coli_O127:H6_str.E2348/69_chromosome+plasmids,complete_genome	contig-1001724
356564	358269	1	1706	1706	1706	100.00	4641652	1706	0.04	100.00	gi|556503834|ref|NC_000913.3|Escherichia_coli_str._K-12_substr._MG1655,complete_genome	contig-1001726
4057615	4058501	887	1	887	887	99.44	5437407	1706	0.02	51.99	gi|407479587|ref|NC_018658.1|Escherichia_coli_O104:H4_str._2011C-3493_chromosome+plasmids,complete_genome	contig-1001726
4057093	4057593	1706	1206	501	501	96.61	5437407	1706	0.01	29.37	gi|407479587|ref|NC_018658.1|Escherichia_coli_O104:H4_str._2011C-3493_chromosome+plasmids,complete_genome	contig-1001726
5556963	5557322	471	842	360	372	87.90	5594477	6688	0.01	5.56	gi|15829254|ref|NC_002695.1|Escherichia_coli_O157:H7_str.Sakai_chromosome+plasmids,complete_genome	contig-1001727
2197147	2197276	685	814	130	130	92.31	5179971	6688	0.00	1.94	gi|91209055|ref|NC_007946.1|Escherichia_coli_UTI89_chromosome+plasmid,complete_genome	contig-1001727
2199385	2199573	2378	2566	189	189	89.42	5179971	6688	0.00	2.83	gi|91209055|ref|NC_007946.1|Escherichia_coli_UTI89_chromosome+plasmid,complete_genome	contig-1001727
5387111	5387827	5972	6688	717	717	99.72	5437407	6688	0.01	10.72	gi|407479587|ref|NC_018658.1|Escherichia_coli_O104:H4_str._2011C-3493_chromosome+plasmids,complete_genome	contig-1001727
5121234	5127921	6688	1	6688	6688	100.00	5179971	6688	0.13	100.00	gi|91209055|ref|NC_007946.1|Escherichia_coli_UTI89_chromosome+plasmid,complete_genome	contig-1001727
367459	368186	1	730	728	730	97.40	5594477	4613	0.01	15.82	gi|15829254|ref|NC_002695.1|Escherichia_coli_O157:H7_str.Sakai_chromosome+plasmids,complete_genome	contig-1001729
324745	329357	1	4613	4613	4613	99.61	4641652	4613	0.10	100.00	gi|556503834|ref|NC_000913.3|Escherichia_coli_str._K-12_substr._MG1655,complete_genome	contig-1001729
344711	345440	1	730	730	730	96.85	5179971	4613	0.01	15.82	gi|91209055|ref|NC_007946.1|Escherichia_coli_UTI89_chromosome+plasmid,complete_genome	contig-1001729
4094060	4098672	4613	1	4613	4613	98.31	5437407	4613	0.08	100.00	gi|407479587|ref|NC_018658.1|Escherichia_coli_O104:H4_str._2011C-3493_chromosome+plasmids,complete_genome	contig-1001729
3759467	3760841	1	1375	1375	1375	100.00	4641652	1375	0.03	100.00	gi|556503834|ref|NC_000913.3|Escherichia_coli_str._K-12_substr._MG1655,complete_genome	contig-1001733
173026	174400	1375	1	1375	1375	99.42	5437407	1375	0.03	100.00	gi|407479587|ref|NC_018658.1|Escherichia_coli_O104:H4_str._2011C-3493_chromosome+plasmids,complete_genome	contig-1001733
3865243	3866414	1	1173	1172	1173	99.91	4641652	1173	0.03	100.00	gi|556503834|ref|NC_000913.3|Escherichia_coli_str._K-12_substr._MG1655,complete_genome	contig-1001734
17348	18520	1173	1	1173	1173	99.83	5437407	1173	0.02	100.00	gi|407479587|ref|NC_018658.1|Escherichia_coli_O104:H4_str._2011C-3493_chromosome+plasmids,complete_genome	contig-1001734
772818	774582	1	1765	1765	1765	99.15	5594477	1765	0.03	100.00	gi|15829254|ref|NC_002695.1|Escherichia_coli_O157:H7_str.Sakai_chromosome+plasmids,complete_genome	contig-1001735
692657	694421	1	1765	1765	1765	99.94	4641652	1765	0.04	100.00	gi|556503834|ref|NC_000913.3|Escherichia_coli_str._K-12_substr._MG1655,complete_genome	contig-1001735
3730993	3732757	1765	1	1765	1765	98.58	5437407	1765	0.03	100.00	gi|407479587|ref|NC_018658.1|Escherichia_coli_O104:H4_str._2011C-3493_chromosome+plasmids,complete_genome	contig-1001735
4251516	4252745	1	1230	1230	1230	100.00	5179971	1230	0.02	100.00	gi|91209055|ref|NC_007946.1|Escherichia_coli_UTI89_chromosome+plasmid,complete_genome	contig-1001736
5160414	5161643	1230	1	1230	1230	96.34	5437407	1230	0.02	100.00	gi|407479587|ref|NC_018658.1|Escherichia_coli_O104:H4_str._2011C-3493_chromosome+plasmids,complete_genome	contig-1001736
638888	640229	1	1342	1342	1342	97.99	5437407	1342	0.02	100.00	gi|407479587|ref|NC_018658.1|Escherichia_coli_O104:H4_str._2011C-3493_chromosome+plasmids,complete_genome	contig-1001739
4048057	4049398	1342	1	1342	1342	100.00	5594477	1342	0.02	100.00	gi|15829254|ref|NC_002695.1|Escherichia_coli_O157:H7_str.Sakai_chromosome+plasmids,complete_genome	contig-1001739
2948667	2949886	1	1220	1220	1220	100.00	5069678	1220	0.02	100.00	gi|215485161|ref|NC_011601.1|Escherichia_coli_O127:H6_str.E2348/69_chromosome+plasmids,complete_genome	contig-1001740
1338995	1340214	1220	1	1220	1220	97.54	5437407	1220	0.02	100.00	gi|407479587|ref|NC_018658.1|Escherichia_coli_O104:H4_str._2011C-3493_chromosome+plasmids,complete_genome	contig-1001740
726865	728233	1	1369	1369	1369	99.85	5437407	1369	0.03	100.00	gi|407479587|ref|NC_018658.1|Escherichia_coli_O104:H4_str._2011C-3493_chromosome+plasmids,complete_genome	contig-1001743
3965736	3967104	1369	1	1369	1369	99.20	5594477	1369	0.02	100.00	gi|15829254|ref|NC_002695.1|Escherichia_coli_O157:H7_str.Sakai_chromosome+plasmids,complete_genome	contig-1001743
3226205	3227573	1369	1	1369	1369	99.93	4641652	1369	0.03	100.00	gi|556503834|ref|NC_000913.3|Escherichia_coli_str._K-12_substr._MG1655,complete_genome	contig-1001743
4599854	4600154	2550	2850	301	301	98.67	5437407	2850	0.01	10.56	gi|407479587|ref|NC_018658.1|Escherichia_coli_O104:H4_str._2011C-3493_chromosome+plasmids,complete_genome	contig-1001744
4777899	4780748	2850	1	2850	2850	100.00	5179971	2850	0.06	100.00	gi|91209055|ref|NC_007946.1|Escherichia_coli_UTI89_chromosome+plasmid,complete_genome	contig-1001744
4349244	4350893	1	1650	1650	1650	97.33	5594477	1650	0.03	100.00	gi|15829254|ref|NC_002695.1|Escherichia_coli_O157:H7_str.Sakai_chromosome+plasmids,complete_genome	contig-1001745
3865012	3866661	1	1650	1650	1650	97.39	5069678	1650	0.03	100.00	gi|215485161|ref|NC_011601.1|Escherichia_coli_O127:H6_str.E2348/69_chromosome+plasmids,complete_genome	contig-1001745
3614639	3616288	1	1650	1650	1650	99.82	4641652	1650	0.04	100.00	gi|556503834|ref|NC_000913.3|Escherichia_coli_str._K-12_substr._MG1655,complete_genome	contig-1001745
349245	350894	1650	1	1650	1650	99.64	5437407	1650	0.03	100.00	gi|407479587|ref|NC_018658.1|Escherichia_coli_O104:H4_str._2011C-3493_chromosome+plasmids,complete_genome	contig-1001745
678003	678356	1	354	354	354	97.74	5437407	1953	0.01	18.13	gi|407479587|ref|NC_018658.1|Escherichia_coli_O104:H4_str._2011C-3493_chromosome+plasmids,complete_genome	contig-1001746
679634	681234	353	1953	1601	1601	93.75	5437407	1953	0.03	81.98	gi|407479587|ref|NC_018658.1|Escherichia_coli_O104:H4_str._2011C-3493_chromosome+plasmids,complete_genome	contig-1001746
3268148	3270100	1953	1	1953	1953	100.00	4641652	1953	0.04	100.00	gi|556503834|ref|NC_000913.3|Escherichia_coli_str._K-12_substr._MG1655,complete_genome	contig-1001746
958403	960414	1	2012	2012	2012	98.26	5437407	2012	0.04	100.00	gi|407479587|ref|NC_018658.1|Escherichia_coli_O104:H4_str._2011C-3493_chromosome+plasmids,complete_genome	contig-1001747
3094341	3096352	2012	1	2012	2012	100.00	4641652	2012	0.04	100.00	gi|556503834|ref|NC_000913.3|Escherichia_coli_str._K-12_substr._MG1655,complete_genome	contig-1001747
4407079	4408520	1	1442	1442	1442	99.93	5437407	1442	0.03	100.00	gi|407479587|ref|NC_018658.1|Escherichia_coli_O104:H4_str._2011C-3493_chromosome+plasmids,complete_genome	contig-1001748
44509	45950	1442	1	1442	1442	99.10	5594477	1442	0.03	100.00	gi|15829254|ref|NC_002695.1|Escherichia_coli_O157:H7_str.Sakai_chromosome+plasmids,complete_genome	contig-1001748
40103	41544	1442	1	1442	1442	99.72	4641652	1442	0.03	100.00	gi|556503834|ref|NC_000913.3|Escherichia_coli_str._K-12_substr._MG1655,complete_genome	contig-1001748
570804	572088	1	1285	1285	1285	100.00	5594477	1285	0.02	100.00	gi|15829254|ref|NC_002695.1|Escherichia_coli_O157:H7_str.Sakai_chromosome+plasmids,complete_genome	contig-1001753
3909986	3911270	1285	1	1285	1285	95.72	5437407	1285	0.02	100.00	gi|407479587|ref|NC_018658.1|Escherichia_coli_O104:H4_str._2011C-3493_chromosome+plasmids,complete_genome	contig-1001753
3423972	3425321	1	1350	1350	1350	99.48	5437407	1350	0.02	100.00	gi|407479587|ref|NC_018658.1|Escherichia_coli_O104:H4_str._2011C-3493_chromosome+plasmids,complete_genome	contig-1001754
1089598	1090947	1350	1	1350	1350	98.74	5594477	1350	0.02	100.00	gi|15829254|ref|NC_002695.1|Escherichia_coli_O157:H7_str.Sakai_chromosome+plasmids,complete_genome	contig-1001754
959955	961304	1350	1	1350	1350	99.85	4641652	1350	0.03	100.00	gi|556503834|ref|NC_000913.3|Escherichia_coli_str._K-12_substr._MG1655,complete_genome	contig-1001754
765195	766662	1	1468	1468	1468	97.89	5594477	1468	0.03	100.00	gi|15829254|ref|NC_002695.1|Escherichia_coli_O157:H7_str.Sakai_chromosome+plasmids,complete_genome	contig-1001755
683835	685302	1	1468	1468	1468	98.64	4641652	1468	0.03	100.00	gi|556503834|ref|NC_000913.3|Escherichia_coli_str._K-12_substr._MG1655,complete_genome	contig-1001755
3740925	3742392	1468	1	1468	1468	99.18	5437407	1468	0.03	100.00	gi|407479587|ref|NC_018658.1|Escherichia_coli_O104:H4_str._2011C-3493_chromosome+plasmids,complete_genome	contig-1001755
3241819	3244268	1	2450	2450	2450	98.41	5437407	2450	0.05	100.00	gi|407479587|ref|NC_018658.1|Escherichia_coli_O104:H4_str._2011C-3493_chromosome+plasmids,complete_genome	contig-1001756
1079692	1082141	2450	1	2450	2450	99.88	4641652	2450	0.05	100.00	gi|556503834|ref|NC_000913.3|Escherichia_coli_str._K-12_substr._MG1655,complete_genome	contig-1001756
2399542	2401344	1	1803	1803	1803	99.22	5594477	1803	0.03	100.00	gi|15829254|ref|NC_002695.1|Escherichia_coli_O157:H7_str.Sakai_chromosome+plasmids,complete_genome	contig-1001757
1799829	1801631	1	1803	1803	1803	99.94	4641652	1803	0.04	100.00	gi|556503834|ref|NC_000913.3|Escherichia_coli_str._K-12_substr._MG1655,complete_genome	contig-1001757
2349743	2351545	1803	1	1803	1803	99.39	5437407	1803	0.03	100.00	gi|407479587|ref|NC_018658.1|Escherichia_coli_O104:H4_str._2011C-3493_chromosome+plasmids,complete_genome	contig-1001757
2043341	2045862	1	2522	2522	2522	100.00	5594477	2522	0.05	100.00	gi|15829254|ref|NC_002695.1|Escherichia_coli_O157:H7_str.Sakai_chromosome+plasmids,complete_genome	contig-1001759
673857	675422	1929	364	1566	1566	91.70	5594477	2522	0.03	62.09	gi|15829254|ref|NC_002695.1|Escherichia_coli_O157:H7_str.Sakai_chromosome+plasmids,complete_genome	contig-1001759
4187059	4188703	2031	387	1645	1645	93.68	5437407	2522	0.03	65.23	gi|407479587|ref|NC_018658.1|Escherichia_coli_O104:H4_str._2011C-3493_chromosome+plasmids,complete_genome	contig-1001759
2710689	2713210	2522	1	2522	2522	95.84	5437407	2522	0.05	100.00	gi|407479587|ref|NC_018658.1|Escherichia_coli_O104:H4_str._2011C-3493_chromosome+plasmids,complete_genome	contig-1001759
650261	651355	1	1095	1095	1095	100.00	4641652	1095	0.02	100.00	gi|556503834|ref|NC_000913.3|Escherichia_coli_str._K-12_substr._MG1655,complete_genome	contig-1001760
3774874	3775968	1095	1	1095	1095	99.36	5437407	1095	0.02	100.00	gi|407479587|ref|NC_018658.1|Escherichia_coli_O104:H4_str._2011C-3493_chromosome+plasmids,complete_genome	contig-1001760
449473	450779	1	1307	1307	1307	100.00	4641652	1307	0.03	100.00	gi|556503834|ref|NC_000913.3|Escherichia_coli_str._K-12_substr._MG1655,complete_genome	contig-1001761
3965504	3966810	1307	1	1307	1307	99.77	5437407	1307	0.02	100.00	gi|407479587|ref|NC_018658.1|Escherichia_coli_O104:H4_str._2011C-3493_chromosome+plasmids,complete_genome	contig-1001761
4012248	4013716	1	1469	1469	1469	99.86	5437407	1469	0.03	100.00	gi|407479587|ref|NC_018658.1|Escherichia_coli_O104:H4_str._2011C-3493_chromosome+plasmids,complete_genome	contig-1001762
404663	406131	1469	1	1469	1469	99.93	4641652	1469	0.03	100.00	gi|556503834|ref|NC_000913.3|Escherichia_coli_str._K-12_substr._MG1655,complete_genome	contig-1001762
1133396	1135655	1	2260	2260	2260	100.00	4641652	2260	0.05	100.00	gi|556503834|ref|NC_000913.3|Escherichia_coli_str._K-12_substr._MG1655,complete_genome	contig-1001763
3102223	3104482	2260	1	2260	2260	98.10	5437407	2260	0.04	100.00	gi|407479587|ref|NC_018658.1|Escherichia_coli_O104:H4_str._2011C-3493_chromosome+plasmids,complete_genome	contig-1001763
2959592	2960946	1	1355	1355	1355	99.48	4641652	1355	0.03	100.00	gi|556503834|ref|NC_000913.3|Escherichia_coli_str._K-12_substr._MG1655,complete_genome	contig-1001767
3196894	3198246	3	1355	1353	1353	97.86	5069678	1355	0.03	99.85	gi|215485161|ref|NC_011601.1|Escherichia_coli_O127:H6_str.E2348/69_chromosome+plasmids,complete_genome	contig-1001767
1104854	1106208	1355	1	1355	1355	98.75	5437407	1355	0.02	100.00	gi|407479587|ref|NC_018658.1|Escherichia_coli_O104:H4_str._2011C-3493_chromosome+plasmids,complete_genome	contig-1001767
1649478	1651209	1	1732	1732	1732	100.00	5594477	1732	0.03	100.00	gi|15829254|ref|NC_002695.1|Escherichia_coli_O157:H7_str.Sakai_chromosome+plasmids,complete_genome	contig-1001770
2896646	2897379	770	37	734	734	91.16	5437407	1732	0.01	42.38	gi|407479587|ref|NC_018658.1|Escherichia_coli_O104:H4_str._2011C-3493_chromosome+plasmids,complete_genome	contig-1001770
2896282	2896646	1470	1106	365	365	96.71	5437407	1732	0.01	21.07	gi|407479587|ref|NC_018658.1|Escherichia_coli_O104:H4_str._2011C-3493_chromosome+plasmids,complete_genome	contig-1001770
3583947	3585597	1651	1	1651	1651	93.82	5437407	1732	0.03	95.32	gi|407479587|ref|NC_018658.1|Escherichia_coli_O104:H4_str._2011C-3493_chromosome+plasmids,complete_genome	contig-1001770
3592640	3604681	1	12042	12042	12042	100.00	5437407	12042	0.22	100.00	gi|407479587|ref|NC_018658.1|Escherichia_coli_O104:H4_str._2011C-3493_chromosome+plasmids,complete_genome	contig-1001771
756919	759001	2083	1	2083	2083	92.82	5069678	12042	0.04	17.30	gi|215485161|ref|NC_011601.1|Escherichia_coli_O127:H6_str.E2348/69_chromosome+plasmids,complete_genome	contig-1001771
1269304	1274125	4822	1	4822	4822	96.00	5179971	12042	0.09	40.04	gi|91209055|ref|NC_007946.1|Escherichia_coli_UTI89_chromosome+plasmid,complete_genome	contig-1001771
1630505	1642550	12042	1	12046	12042	97.24	5594477	12042	0.22	100.00	gi|15829254|ref|NC_002695.1|Escherichia_coli_O157:H7_str.Sakai_chromosome+plasmids,complete_genome	contig-1001771
581256	581661	12042	11637	406	406	99.51	4641652	12042	0.01	3.37	gi|556503834|ref|NC_000913.3|Escherichia_coli_str._K-12_substr._MG1655,complete_genome	contig-1001771
4707561	4709191	1	1631	1631	1631	99.26	5437407	1631	0.03	100.00	gi|407479587|ref|NC_018658.1|Escherichia_coli_O104:H4_str._2011C-3493_chromosome+plasmids,complete_genome	contig-1001776
5242869	5244499	1631	1	1631	1631	98.53	5594477	1631	0.03	100.00	gi|15829254|ref|NC_002695.1|Escherichia_coli_O157:H7_str.Sakai_chromosome+plasmids,complete_genome	contig-1001776
4389144	4390774	1631	1	1631	1631	99.69	4641652	1631	0.04	100.00	gi|556503834|ref|NC_000913.3|Escherichia_coli_str._K-12_substr._MG1655,complete_genome	contig-1001776
